,year,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,miliseconds,fastestLap,fastestLapSpeed,statusId,fastestLapTime
1486,2013,5,resta,resta,,10,7,7,6,66,+1:08.988,6025584,55,,Finished,1:26.776
1487,2013,5,button,button,22,14,8,8,4,66,+1:19.506,6036102,55,,Finished,1:27.957
1488,2013,5,perez,perez,11,8,9,9,2,66,+1:21.738,6038334,55,,Finished,1:27.251
1489,2013,5,ricciardo,ricciardo,3,11,10,10,1,65,,,55,,+1 Lap,1:28.083
1490,2013,5,gutierrez,gutierrez,21,19,11,11,0,65,,,56,,+1 Lap,1:26.217
1491,2013,5,hamilton,hamilton,44,2,12,12,0,65,,,53,,+1 Lap,1:27.895
1492,2013,5,sutil,sutil,99,13,13,13,0,65,,,38,,+1 Lap,1:26.564
1493,2013,5,maldonado,maldonado,13,17,14,14,0,65,,,56,,+1 Lap,1:27.849
1494,2013,5,hulkenberg,hulkenberg,27,15,15,15,0,65,,,58,,+1 Lap,1:26.586
1495,2013,5,bottas,bottas,77,16,16,16,0,65,,,27,,+1 Lap,1:29.747
1496,2013,5,pic,pic,,22,17,17,0,65,,,43,,+1 Lap,1:29.362
1497,2013,5,jules_bianchi,jules_bianchi,17,20,18,18,0,64,,,55,,+2 Laps,1:28.884
1498,2013,5,chilton,chilton,4,21,19,19,0,64,,,49,,+2 Laps,1:28.011
1499,2013,5,vergne,vergne,25,12,20,20,0,52,,,41,,Accident,1:28.231
1500,2013,5,garde,garde,,18,21,21,0,21,,,11,,Wheel,1:30.597
1501,2013,5,grosjean,grosjean,8,6,22,22,0,8,,,5,,Suspension,1:31.136
1502,2013,6,rosberg,rosberg,6,1,1,1,25,78,2:17:52.056,8272056,74,,Finished,1:18.327
1503,2013,6,vettel,vettel,5,3,2,2,18,78,+3.888,8275944,77,,Finished,1:16.577
1504,2013,6,webber,webber,,4,3,3,15,78,+6.314,8278370,77,,Finished,1:18.262
1505,2013,6,hamilton,hamilton,44,2,4,4,12,78,+13.894,8285950,76,,Finished,1:18.133
1506,2013,6,sutil,sutil,99,8,5,5,10,78,+21.477,8293533,74,,Finished,1:18.292
1507,2013,6,button,button,22,9,6,6,8,78,+23.103,8295159,76,,Finished,1:18.720
1508,2013,6,alonso,alonso,14,6,7,7,6,78,+26.734,8298790,77,,Finished,1:19.340
1509,2013,6,vergne,vergne,25,10,8,8,4,78,+27.223,8299279,77,,Finished,1:19.151
1510,2013,6,resta,resta,,17,9,9,2,78,+27.608,8299664,77,,Finished,1:19.215
1511,2013,6,raikkonen,raikkonen,7,5,10,10,1,78,+36.582,8308638,78,,Finished,1:17.392
1512,2013,6,hulkenberg,hulkenberg,27,11,11,11,0,78,+42.572,8314628,29,,Finished,1:19.853
1513,2013,6,bottas,bottas,77,14,12,12,0,78,+42.691,8314747,68,,Finished,1:20.921
1514,2013,6,gutierrez,gutierrez,21,19,13,13,0,78,+43.212,8315268,71,,Finished,1:18.685
1515,2013,6,chilton,chilton,4,22,14,14,0,78,+49.885,8321941,78,,Finished,1:19.016
1516,2013,6,garde,garde,,15,15,15,0,78,+1:02.590,8334646,50,,Finished,1:20.494
1517,2013,6,perez,perez,11,7,16,16,0,72,,,27,,Suspension,1:19.530
1518,2013,6,grosjean,grosjean,8,13,17,R,0,63,,,57,,Collision,1:20.969
1519,2013,6,ricciardo,ricciardo,3,12,18,R,0,61,,,26,,Collision,1:19.426
1520,2013,6,jules_bianchi,jules_bianchi,17,20,19,R,0,58,,,49,,Brakes,1:20.617
1521,2013,6,maldonado,maldonado,13,16,20,R,0,44,,,8,,Collision,1:20.881
1522,2013,6,massa,massa,19,21,21,R,0,28,,,28,,Accident,1:20.064
1523,2013,6,pic,pic,,18,22,R,0,7,,,4,,Gearbox,1:22.772
1524,2013,7,vettel,vettel,5,1,1,1,25,70,1:32:09.143,5529143,55,,Finished,1:16.561
1525,2013,7,alonso,alonso,14,6,2,2,18,70,+14.408,5543551,69,,Finished,1:16.203
1526,2013,7,hamilton,hamilton,44,2,3,3,15,70,+15.942,5545085,69,,Finished,1:16.354
1527,2013,7,webber,webber,,5,4,4,12,70,+25.731,5554874,69,,Finished,1:16.182
1528,2013,7,rosberg,rosberg,6,4,5,5,10,70,+1:09.725,5598868,70,,Finished,1:16.534
1529,2013,7,vergne,vergne,25,7,6,6,8,69,,,61,,+1 Lap,1:17.909
1530,2013,7,resta,resta,,17,7,7,6,69,,,63,,+1 Lap,1:17.841
1531,2013,7,massa,massa,19,16,8,8,4,69,,,69,,+1 Lap,1:16.939
1532,2013,7,raikkonen,raikkonen,7,10,9,9,2,69,,,61,,+1 Lap,1:17.766
1533,2013,7,sutil,sutil,99,8,10,10,1,69,,,68,,+1 Lap,1:17.694
1534,2013,7,perez,perez,11,12,11,11,0,69,,,69,,+1 Lap,1:17.369
1535,2013,7,button,button,22,14,12,12,0,69,,,68,,+1 Lap,1:17.458
1536,2013,7,grosjean,grosjean,8,22,13,13,0,69,,,62,,+1 Lap,1:17.607
1537,2013,7,bottas,bottas,77,3,14,14,0,69,,,63,,+1 Lap,1:18.004
1538,2013,7,ricciardo,ricciardo,3,11,15,15,0,68,,,68,,+2 Laps,1:18.257
1539,2013,7,maldonado,maldonado,13,13,16,16,0,68,,,68,,+2 Laps,1:18.105
1540,2013,7,jules_bianchi,jules_bianchi,17,19,17,17,0,68,,,68,,+2 Laps,1:18.873
1541,2013,7,pic,pic,,18,18,18,0,67,,,60,,+3 Laps,1:19.380
1542,2013,7,chilton,chilton,4,20,19,19,0,67,,,67,,+3 Laps,1:19.566
1543,2013,7,gutierrez,gutierrez,21,15,20,20,0,63,,,52,,Accident,1:19.478
1544,2013,7,hulkenberg,hulkenberg,27,9,21,R,0,45,,,40,,Collision,1:19.056
1545,2013,7,garde,garde,,21,22,R,0,43,,,42,,Collision,1:21.811
1546,2013,8,rosberg,rosberg,6,2,1,1,25,52,1:32:59.456,5579456,50,,Finished,1:33.531
1547,2013,8,webber,webber,,4,2,2,18,52,+0.765,5580221,52,,Finished,1:33.401
1548,2013,8,alonso,alonso,14,9,3,3,15,52,+7.124,5586580,50,,Finished,1:34.090
1549,2013,8,hamilton,hamilton,44,1,4,4,12,52,+7.756,5587212,51,,Finished,1:34.159
1550,2013,8,raikkonen,raikkonen,7,8,5,5,10,52,+11.257,5590713,49,,Finished,1:35.384
1551,2013,8,massa,massa,19,11,6,6,8,52,+14.573,5594029,51,,Finished,1:35.273
1552,2013,8,sutil,sutil,99,6,7,7,6,52,+16.335,5595791,35,,Finished,1:35.961
1553,2013,8,ricciardo,ricciardo,3,5,8,8,4,52,+16.543,5595999,37,,Finished,1:35.927
1554,2013,8,resta,resta,,21,9,9,2,52,+17.943,5597399,52,,Finished,1:35.330
1555,2013,8,hulkenberg,hulkenberg,27,14,10,10,1,52,+19.709,5599165,48,,Finished,1:36.013
1556,2013,8,maldonado,maldonado,13,15,11,11,0,52,+21.135,5600591,52,,Finished,1:35.907
1557,2013,8,bottas,bottas,77,16,12,12,0,52,+25.094,5604550,52,,Finished,1:36.312
1558,2013,8,button,button,22,10,13,13,0,52,+25.969,5605425,39,,Finished,1:36.356
1559,2013,8,gutierrez,gutierrez,21,17,14,14,0,52,+26.285,5605741,32,,Finished,1:36.439
1560,2013,8,pic,pic,,18,15,15,0,52,+31.613,5611069,52,,Finished,1:37.091
1561,2013,8,jules_bianchi,jules_bianchi,17,19,16,16,0,52,+36.097,5615553,51,,Finished,1:37.978
1562,2013,8,chilton,chilton,4,20,17,17,0,52,+1:07.660,5647116,50,,Finished,1:39.156
1563,2013,8,garde,garde,,22,18,18,0,52,+1:07.759,5647215,50,,Finished,1:38.722
1564,2013,8,grosjean,grosjean,8,7,19,19,0,51,,,48,,Retired,1:35.614
1565,2013,8,perez,perez,11,13,20,20,0,46,,,37,,Wheel,1:36.131
1566,2013,8,vettel,vettel,5,3,21,R,0,41,,,37,,Gearbox,1:35.018
1567,2013,8,vergne,vergne,25,12,22,R,0,35,,,30,,Tyre,1:38.370
1568,2013,9,vettel,vettel,5,2,1,1,25,60,1:41:14.711,6074711,59,,Finished,1:34.164
1569,2013,9,raikkonen,raikkonen,7,4,2,2,18,60,+1.008,6075719,57,,Finished,1:33.767
1570,2013,9,grosjean,grosjean,8,5,3,3,15,60,+5.830,6080541,57,,Finished,1:34.576
1571,2013,9,alonso,alonso,14,8,4,4,12,60,+7.721,6082432,51,,Finished,1:33.468
1572,2013,9,hamilton,hamilton,44,1,5,5,10,60,+26.927,6101638,57,,Finished,1:34.156
1573,2013,9,button,button,22,9,6,6,8,60,+27.996,6102707,49,,Finished,1:34.201
1574,2013,9,webber,webber,,3,7,7,6,60,+37.562,6112273,55,,Finished,1:34.782
1575,2013,9,perez,perez,11,13,8,8,4,60,+38.306,6113017,50,,Finished,1:36.134
1576,2013,9,rosberg,rosberg,6,11,9,9,2,60,+46.821,6121532,55,,Finished,1:34.181
1577,2013,9,hulkenberg,hulkenberg,27,10,10,10,1,60,+49.892,6124603,58,,Finished,1:34.244
1578,2013,9,resta,resta,,12,11,11,0,60,+53.771,6128482,43,,Finished,1:36.566
1579,2013,9,ricciardo,ricciardo,3,6,12,12,0,60,+56.975,6131686,58,,Finished,1:35.982
1580,2013,9,sutil,sutil,99,15,13,13,0,60,+57.738,6132449,60,,Finished,1:35.816
1581,2013,9,gutierrez,gutierrez,21,14,14,14,0,60,+1:00.160,6134871,56,,Finished,1:35.792
1582,2013,9,maldonado,maldonado,13,18,15,15,0,60,+1:01.929,6136640,56,,Finished,1:34.293
1583,2013,9,bottas,bottas,77,17,16,16,0,59,,,56,,+1 Lap,1:33.972
1584,2013,9,pic,pic,,22,17,17,0,59,,,51,,+1 Lap,1:37.584
1585,2013,9,garde,garde,,20,18,18,0,59,,,40,,+1 Lap,1:38.509
1586,2013,9,chilton,chilton,4,21,19,19,0,59,,,47,,+1 Lap,1:38.383
1587,2013,9,vergne,vergne,25,16,20,R,0,22,,,12,,Hydraulics,1:39.281
1588,2013,9,jules_bianchi,jules_bianchi,17,19,21,R,0,21,,,20,,Engine,1:39.844
1589,2013,9,massa,massa,19,7,22,R,0,3,,,3,,Spun off,1:38.890
1590,2013,10,hamilton,hamilton,44,1,1,1,25,70,1:42:29.445,6149445,69,,Finished,1:24.647
1591,2013,10,raikkonen,raikkonen,7,6,2,2,18,70,+10.938,6160383,61,,Finished,1:25.260
1592,2013,10,vettel,vettel,5,2,3,3,15,70,+12.459,6161904,57,,Finished,1:24.553
1593,2013,10,webber,webber,,10,4,4,12,70,+18.044,6167489,61,,Finished,1:24.069
1594,2013,10,alonso,alonso,14,5,5,5,10,70,+31.411,6180856,56,,Finished,1:25.394
1595,2013,10,grosjean,grosjean,8,3,6,6,8,70,+52.295,6201740,54,,Finished,1:25.328
1596,2013,10,button,button,22,13,7,7,6,70,+53.819,6203264,56,,Finished,1:26.195
1597,2013,10,massa,massa,19,7,8,8,4,70,+56.447,6205892,59,,Finished,1:25.176
1598,2013,10,perez,perez,11,9,9,9,2,69,,,59,,+1 Lap,1:26.143
1599,2013,10,maldonado,maldonado,13,15,10,10,1,69,,,69,,+1 Lap,1:25.597
1600,2013,10,hulkenberg,hulkenberg,27,12,11,11,0,69,,,58,,+1 Lap,1:26.740
1601,2013,10,vergne,vergne,25,14,12,12,0,69,,,53,,+1 Lap,1:26.491
1602,2013,10,ricciardo,ricciardo,3,8,13,13,0,69,,,58,,+1 Lap,1:26.863
1603,2013,10,garde,garde,,20,14,14,0,68,,,47,,+2 Laps,1:27.473
1604,2013,10,pic,pic,,19,15,15,0,68,,,54,,+2 Laps,1:27.725
1605,2013,10,jules_bianchi,jules_bianchi,17,21,16,16,0,67,,,57,,+3 Laps,1:28.250
1606,2013,10,chilton,chilton,4,22,17,17,0,67,,,65,,+3 Laps,1:28.160
1607,2013,10,resta,resta,,18,18,18,0,66,,,55,,Hydraulics,1:26.608
1608,2013,10,rosberg,rosberg,6,4,19,19,0,64,,,62,,Engine,1:25.089
1609,2013,10,bottas,bottas,77,16,20,R,0,42,,,41,,Hydraulics,1:27.127
1610,2013,10,gutierrez,gutierrez,21,17,21,R,0,28,,,16,,Transmission,1:29.135
1611,2013,10,sutil,sutil,99,11,22,R,0,19,,,12,,Hydraulics,1:28.548
1612,2013,11,vettel,vettel,5,2,1,1,25,44,1:23:42.196,5022196,40,,Finished,1:50.756
1613,2013,11,alonso,alonso,14,9,2,2,18,44,+16.869,5039065,36,,Finished,1:51.383
1614,2013,11,hamilton,hamilton,44,1,3,3,15,44,+27.734,5049930,39,,Finished,1:51.596
1615,2013,11,rosberg,rosberg,6,4,4,4,12,44,+29.872,5052068,39,,Finished,1:51.582
1616,2013,11,webber,webber,,3,5,5,10,44,+33.845,5056041,31,,Finished,1:51.397
1617,2013,11,button,button,22,6,6,6,8,44,+40.794,5062990,36,,Finished,1:50.823
1618,2013,11,massa,massa,19,10,7,7,6,44,+53.922,5076118,40,,Finished,1:52.182
1619,2013,11,grosjean,grosjean,8,7,8,8,4,44,+55.846,5078042,34,,Finished,1:52.497
1620,2013,11,sutil,sutil,99,12,9,9,2,44,+1:09.547,5091743,35,,Finished,1:52.226
1621,2013,11,ricciardo,ricciardo,3,19,10,10,1,44,+1:13.470,5095666,38,,Finished,1:50.967
1622,2013,11,perez,perez,11,13,11,11,0,44,+1:21.936,5104132,34,,Finished,1:53.472
1623,2013,11,vergne,vergne,25,18,12,12,0,44,+1:26.740,5108936,29,,Finished,1:53.065
1624,2013,11,hulkenberg,hulkenberg,27,11,13,13,0,44,+1:28.258,5110454,41,,Finished,1:53.110
1625,2013,11,gutierrez,gutierrez,21,21,14,14,0,44,+1:40.436,5122632,30,,Finished,1:51.849
1626,2013,11,bottas,bottas,77,20,15,15,0,44,+1:47.456,5129652,31,,Finished,1:52.688
1627,2013,11,garde,garde,,14,16,16,0,43,,,43,,+1 Lap,1:53.995
1628,2013,11,maldonado,maldonado,13,17,17,17,0,43,,,35,,+1 Lap,1:52.579
1629,2013,11,jules_bianchi,jules_bianchi,17,15,18,18,0,43,,,37,,+1 Lap,1:54.894
1630,2013,11,chilton,chilton,4,16,19,19,0,42,,,31,,+2 Laps,1:54.924
1631,2013,11,resta,resta,,5,20,R,0,26,,,21,,Collision,1:54.757
1632,2013,11,raikkonen,raikkonen,7,8,21,R,0,25,,,20,,Brakes,1:53.688
1633,2013,11,pic,pic,,22,22,R,0,8,,,7,,Oil leak,1:57.330
1634,2013,12,vettel,vettel,5,1,1,1,25,53,1:18:33.352,4713352,52,,Finished,1:27.190
1635,2013,12,alonso,alonso,14,5,2,2,18,53,+5.467,4718819,52,,Finished,1:26.797
1636,2013,12,webber,webber,,2,3,3,15,53,+6.350,4719702,53,,Finished,1:26.690
1637,2013,12,massa,massa,19,4,4,4,12,53,+9.361,4722713,48,,Finished,1:27.095
1638,2013,12,hulkenberg,hulkenberg,27,3,5,5,10,53,+10.355,4723707,48,,Finished,1:26.716
1639,2013,12,rosberg,rosberg,6,6,6,6,8,53,+10.999,4724351,50,,Finished,1:26.500
1640,2013,12,ricciardo,ricciardo,3,7,7,7,6,53,+32.329,4745681,52,,Finished,1:27.294
1641,2013,12,grosjean,grosjean,8,13,8,8,4,53,+33.130,4746482,52,,Finished,1:27.043
1642,2013,12,hamilton,hamilton,44,12,9,9,2,53,+33.527,4746879,51,,Finished,1:25.849
1643,2013,12,button,button,22,9,10,10,1,53,+38.327,4751679,46,,Finished,1:27.830
1644,2013,12,raikkonen,raikkonen,7,11,11,11,0,53,+38.695,4752047,45,,Finished,1:26.948
1645,2013,12,perez,perez,11,8,12,12,0,53,+39.765,4753117,44,,Finished,1:27.607
1646,2013,12,gutierrez,gutierrez,21,16,13,13,0,53,+40.880,4754232,53,,Finished,1:27.092
1647,2013,12,maldonado,maldonado,13,14,14,14,0,53,+49.085,4762437,51,,Finished,1:26.981
1648,2013,12,bottas,bottas,77,18,15,15,0,53,+56.827,4770179,53,,Finished,1:27.166
1649,2013,12,sutil,sutil,99,17,16,16,0,52,,,38,,+1 Lap,1:27.418
1650,2013,12,pic,pic,,20,17,17,0,52,,,52,,+1 Lap,1:28.620
1651,2013,12,garde,garde,,19,18,18,0,52,,,52,,+1 Lap,1:28.663
1652,2013,12,jules_bianchi,jules_bianchi,17,21,19,19,0,52,,,47,,+1 Lap,1:29.595
1653,2013,12,chilton,chilton,4,22,20,20,0,52,,,48,,+1 Lap,1:29.491
1654,2013,12,vergne,vergne,25,10,21,R,0,14,,,14,,Transmission,1:29.710
1655,2013,12,resta,resta,,15,22,R,0,0,,,,,Accident,
1656,2013,13,vettel,vettel,5,1,1,1,25,61,1:59:13.132,7153132,46,,Finished,1:48.574
1657,2013,13,alonso,alonso,14,7,2,2,18,61,+32.627,7185759,44,,Finished,1:51.082
1658,2013,13,raikkonen,raikkonen,7,13,3,3,15,61,+43.920,7197052,55,,Finished,1:51.140
1659,2013,13,rosberg,rosberg,6,2,4,4,12,61,+51.155,7204287,51,,Finished,1:50.353
1660,2013,13,hamilton,hamilton,44,5,5,5,10,61,+53.159,7206291,59,,Finished,1:49.916
1661,2013,13,massa,massa,19,6,6,6,8,61,+1:03.877,7217009,45,,Finished,1:50.509
1662,2013,13,button,button,22,8,7,7,6,61,+1:23.354,7236486,46,,Finished,1:51.740
1663,2013,13,perez,perez,11,14,8,8,4,61,+1:23.820,7236952,46,,Finished,1:51.926
1664,2013,13,hulkenberg,hulkenberg,27,11,9,9,2,61,+1:24.261,7237393,47,,Finished,1:52.186
1665,2013,13,sutil,sutil,99,15,10,10,1,61,+1:24.668,7237800,43,,Finished,1:49.656
1666,2013,13,maldonado,maldonado,13,18,11,11,0,61,+1:28.479,7241611,46,,Finished,1:50.708
1667,2013,13,gutierrez,gutierrez,21,10,12,12,0,61,+1:37.894,7251026,37,,Finished,1:52.007
1668,2013,13,bottas,bottas,77,16,13,13,0,61,+1:45.161,7258293,53,,Finished,1:51.706
1669,2013,13,vergne,vergne,25,12,14,14,0,61,+1:53.512,7266644,45,,Finished,1:50.328
1670,2013,13,webber,webber,,4,15,15,0,60,,,51,,Water pressure,1:49.783
1671,2013,13,garde,garde,,20,16,16,0,60,,,44,,+1 Lap,1:52.472
1672,2013,13,chilton,chilton,4,22,17,17,0,60,,,50,,+1 Lap,1:53.041
1673,2013,13,jules_bianchi,jules_bianchi,17,21,18,18,0,60,,,45,,+1 Lap,1:52.898
1674,2013,13,pic,pic,,19,19,19,0,60,,,58,,+1 Lap,1:50.990
1675,2013,13,resta,resta,,17,20,20,0,54,,,45,,Accident,1:50.739
1676,2013,13,grosjean,grosjean,8,3,21,R,0,37,,,35,,Pneumatics,1:51.097
1677,2013,13,ricciardo,ricciardo,3,9,22,R,0,23,,,23,,Accident,1:53.052
1678,2013,14,vettel,vettel,5,1,1,1,25,55,1:43:13.701,6193701,53,,Finished,1:41.380
1679,2013,14,raikkonen,raikkonen,7,9,2,2,18,55,+4.224,6197925,51,,Finished,1:41.975
1680,2013,14,grosjean,grosjean,8,3,3,3,15,55,+4.927,6198628,46,,Finished,1:41.936
1681,2013,14,hulkenberg,hulkenberg,27,7,4,4,12,55,+24.114,6217815,53,,Finished,1:42.608
1682,2013,14,hamilton,hamilton,44,2,5,5,10,55,+25.255,6218956,53,,Finished,1:42.539
1683,2013,14,alonso,alonso,14,5,6,6,8,55,+26.189,6219890,54,,Finished,1:42.709
1684,2013,14,rosberg,rosberg,6,4,7,7,6,55,+26.698,6220399,54,,Finished,1:42.471
1685,2013,14,button,button,22,11,8,8,4,55,+32.262,6225963,45,,Finished,1:43.073
1686,2013,14,massa,massa,19,6,9,9,2,55,+34.390,6228091,47,,Finished,1:42.954
1687,2013,14,perez,perez,11,10,10,10,1,55,+35.155,6228856,47,,Finished,1:42.973
1688,2013,14,gutierrez,gutierrez,21,8,11,11,0,55,+35.990,6229691,55,,Finished,1:42.744
1689,2013,14,bottas,bottas,77,17,12,12,0,55,+47.049,6240750,44,,Finished,1:43.869
1690,2013,14,maldonado,maldonado,13,18,13,13,0,55,+50.013,6243714,43,,Finished,1:44.136
1691,2013,14,pic,pic,,19,14,14,0,55,+1:03.578,6257279,54,,Finished,1:44.477
1692,2013,14,garde,garde,,20,15,15,0,55,+1:04.501,6258202,55,,Finished,1:44.375
1693,2013,14,jules_bianchi,jules_bianchi,17,22,16,16,0,55,+1:07.970,6261671,54,,Finished,1:44.991
1694,2013,14,chilton,chilton,4,21,17,17,0,55,+1:12.898,6266599,48,,Finished,1:45.408
1695,2013,14,vergne,vergne,25,16,18,18,0,53,,,52,,+2 Laps,1:44.090
1696,2013,14,ricciardo,ricciardo,3,12,19,19,0,52,,,52,,+3 Laps,1:42.947
1697,2013,14,sutil,sutil,99,14,20,20,0,50,,,43,,Collision,1:44.095
1698,2013,14,webber,webber,,13,21,R,0,36,,,27,,Collision,1:43.863
1699,2013,14,resta,resta,,15,22,R,0,24,,,10,,Spun off,1:46.411
1700,2013,15,vettel,vettel,5,2,1,1,25,53,1:26:49.301,5209301,39,,Finished,1:35.317
1701,2013,15,webber,webber,,1,2,2,18,53,+7.129,5216430,44,,Finished,1:34.587
1702,2013,15,grosjean,grosjean,8,4,3,3,15,53,+9.910,5219211,48,,Finished,1:35.991
1703,2013,15,alonso,alonso,14,8,4,4,12,53,+45.605,5254906,39,,Finished,1:35.877
1704,2013,15,raikkonen,raikkonen,7,9,5,5,10,53,+47.325,5256626,35,,Finished,1:35.516
1705,2013,15,hulkenberg,hulkenberg,27,7,6,6,8,53,+51.615,5260916,33,,Finished,1:36.482
1706,2013,15,gutierrez,gutierrez,21,14,7,7,6,53,+1:11.630,5280931,50,,Finished,1:36.499
1707,2013,15,rosberg,rosberg,6,6,8,8,4,53,+1:12.023,5281324,46,,Finished,1:34.650
1708,2013,15,button,button,22,10,9,9,2,53,+1:20.821,5290122,53,,Finished,1:35.549
1709,2013,15,massa,massa,19,5,10,10,1,53,+1:29.263,5298564,30,,Finished,1:37.001
1710,2013,15,resta,resta,,12,11,11,0,53,+1:38.572,5307873,41,,Finished,1:37.407
1711,2013,15,vergne,vergne,25,17,12,12,0,52,,,52,,+1 Lap,1:35.895
1712,2013,15,ricciardo,ricciardo,3,16,13,13,0,52,,,52,,+1 Lap,1:35.020
1713,2013,15,sutil,sutil,99,22,14,14,0,52,,,29,,+1 Lap,1:37.367
1714,2013,15,perez,perez,11,11,15,15,0,52,,,46,,+1 Lap,1:35.845
1715,2013,15,maldonado,maldonado,13,15,16,16,0,52,,,30,,+1 Lap,1:37.423
1716,2013,15,bottas,bottas,77,13,17,17,0,52,,,43,,+1 Lap,1:37.856
1717,2013,15,pic,pic,,20,18,18,0,52,,,51,,+1 Lap,1:37.489
1718,2013,15,chilton,chilton,4,18,19,19,0,52,,,45,,+1 Lap,1:38.713
1719,2013,15,hamilton,hamilton,44,3,20,R,0,7,,,3,,Puncture,1:41.202
1720,2013,15,garde,garde,,19,21,R,0,0,,,,,Accident,
1721,2013,15,jules_bianchi,jules_bianchi,17,21,22,R,0,0,,,,,Accident,
1722,2013,16,vettel,vettel,5,1,1,1,25,60,1:31:12.187,5472187,54,,Finished,1:28.116
1723,2013,16,rosberg,rosberg,6,2,2,2,18,60,+29.823,5502010,49,,Finished,1:28.816
1724,2013,16,grosjean,grosjean,8,17,3,3,15,60,+39.892,5512079,57,,Finished,1:28.796
1725,2013,16,massa,massa,19,5,4,4,12,60,+41.692,5513879,54,,Finished,1:28.886
1726,2013,16,perez,perez,11,9,5,5,10,60,+43.829,5516016,59,,Finished,1:28.503
1727,2013,16,hamilton,hamilton,44,3,6,6,8,60,+52.475,5524662,53,,Finished,1:29.052
1728,2013,16,raikkonen,raikkonen,7,6,7,7,6,60,+1:07.988,5540175,60,,Finished,1:27.679
1729,2013,16,resta,resta,,12,8,8,4,60,+1:12.868,5545055,58,,Finished,1:29.300
1730,2013,16,sutil,sutil,99,13,9,9,2,60,+1:14.734,5546921,60,,Finished,1:28.419
1731,2013,16,ricciardo,ricciardo,3,11,10,10,1,60,+1:16.237,5548424,60,,Finished,1:28.831
1732,2013,16,alonso,alonso,14,8,11,11,0,60,+1:18.297,5550484,58,,Finished,1:28.709
1733,2013,16,maldonado,maldonado,13,18,12,12,0,60,+1:18.951,5551138,56,,Finished,1:29.012
1734,2013,16,vergne,vergne,25,14,13,13,0,59,,,53,,+1 Lap,1:29.280
1735,2013,16,button,button,22,10,14,14,0,59,,,57,,+1 Lap,1:28.814
1736,2013,16,gutierrez,gutierrez,21,16,15,15,0,59,,,49,,+1 Lap,1:28.682
1737,2013,16,bottas,bottas,77,15,16,16,0,59,,,52,,+1 Lap,1:28.928
1738,2013,16,chilton,chilton,4,22,17,17,0,58,,,56,,+2 Laps,1:30.335
1739,2013,16,jules_bianchi,jules_bianchi,17,19,18,18,0,58,,,57,,+2 Laps,1:30.171
1740,2013,16,hulkenberg,hulkenberg,27,7,19,19,0,54,,,52,,Mechanical,1:28.947
1741,2013,16,webber,webber,,4,20,R,0,39,,,30,,Alternator,1:29.500
1742,2013,16,pic,pic,,21,21,R,0,35,,,32,,Hydraulics,1:32.907
1743,2013,16,garde,garde,,20,22,R,0,1,,,,,Collision,
1744,2013,17,vettel,vettel,5,2,1,1,25,55,1:38:06.106,5886106,51,,Finished,1:43.893
1745,2013,17,webber,webber,,1,2,2,18,55,+30.829,5916935,49,,Finished,1:44.364
1746,2013,17,rosberg,rosberg,6,3,3,3,15,55,+33.650,5919756,51,,Finished,1:44.458
1747,2013,17,grosjean,grosjean,8,6,4,4,12,55,+34.802,5920908,54,,Finished,1:44.301
1748,2013,17,alonso,alonso,14,10,5,5,10,55,+1:07.181,5953287,55,,Finished,1:43.434
1749,2013,17,resta,resta,,11,6,6,8,55,+1:18.174,5964280,55,,Finished,1:45.786
1750,2013,17,hamilton,hamilton,44,4,7,7,6,55,+1:19.267,5965373,47,,Finished,1:45.463
1751,2013,17,massa,massa,19,7,8,8,4,55,+1:22.886,5968992,52,,Finished,1:45.447
1752,2013,17,perez,perez,11,8,9,9,2,55,+1:31.198,5977304,51,,Finished,1:45.435
1753,2013,17,sutil,sutil,99,17,10,10,1,55,+1:33.257,5979363,48,,Finished,1:45.609
1754,2013,17,maldonado,maldonado,13,14,11,11,0,55,+1:35.989,5982095,55,,Finished,1:45.530
1755,2013,17,button,button,22,12,12,12,0,55,+1:43.767,5989873,43,,Finished,1:46.336
1756,2013,17,gutierrez,gutierrez,21,16,13,13,0,55,+1:44.295,5990401,43,,Finished,1:45.974
1757,2013,17,hulkenberg,hulkenberg,27,5,14,14,0,54,,,52,,+1 Lap,1:45.570
1758,2013,17,bottas,bottas,77,15,15,15,0,54,,,54,,+1 Lap,1:44.351
1759,2013,17,ricciardo,ricciardo,3,9,16,16,0,54,,,46,,+1 Lap,1:46.042
1760,2013,17,vergne,vergne,25,13,17,17,0,54,,,53,,+1 Lap,1:44.517
1761,2013,17,garde,garde,,18,18,18,0,54,,,48,,+1 Lap,1:46.592
1762,2013,17,pic,pic,,19,19,19,0,54,,,50,,+1 Lap,1:46.432
1763,2013,17,jules_bianchi,jules_bianchi,17,21,20,20,0,53,,,52,,+2 Laps,1:47.619
1764,2013,17,chilton,chilton,4,20,21,21,0,53,,,52,,+2 Laps,1:47.707
1765,2013,17,raikkonen,raikkonen,7,22,22,R,0,0,,,,,Accident,
1766,2013,18,vettel,vettel,5,1,1,1,25,56,1:39:17.148,5957148,54,,Finished,1:39.856
1767,2013,18,grosjean,grosjean,8,3,2,2,18,56,+6.284,5963432,52,,Finished,1:40.445
1768,2013,18,webber,webber,,2,3,3,15,56,+8.396,5965544,52,,Finished,1:40.591
1769,2013,18,hamilton,hamilton,44,5,4,4,12,56,+27.358,5984506,50,,Finished,1:40.818
